Customer_ID,Communication_Day,Communication_Type,Communication_Time,City,DateOfBirth,Qualification,Gender,Marital_Status,Occupation_Code,Total_Previous_Email_Sent,Total_Email_Open,Total_Previous_Email_Clicked,Total_Previous_SMS_Sent,Total_Previous_SMS_Replied,Total_Previous_Calls_Made,Total_Previous_Calls_attended,Total_Previous_Facebook_Notification,Total_Previous_Facebook_Clicked,Successfulchannel
2973836,Friday,promotional,8PM-12PM,Tier1,23-01-1978,PHD,male,u,self employeed -professional,20,2,1,16,3,6,5,0,1,sms
2939535,Saturday,service,8AM_11AM,Tier1,03-07-1964,PHD,male,unmarried,salaried,19,10,0,18,4,12,2,0,0,call
4075224,Sunday,promotional,8AM_11AM,Tier1,29-11-1974,,male,unmarried,self employeed -professional,19,3,2,10,0,15,3,0,0,sms
1857244,Sunday,service,8AM_11AM,Tier3,23-10-1992,PHD,male,married,self employeed -professional,17,3,0,18,0,10,0,0,0,facebook
4795029,Tuesday,service,5PM_8PM,Tier3,07-03-1966,Diploma,male,unmarried,self employeed -professional,20,7,1,13,3,15,0,0,0,call
1133062,Sunday,service,8AM_11AM,Tier3,07-02-1968,Graduate,male,unmarried,self employeed -professional,18,10,0,11,0,5,5,0,0,email
2524265,Wednesday,service,2PM_5PM,Tier1,09-06-1962,Diploma,male,m,self employeed -professional,15,9,0,15,0,8,1,0,1,email
3847858,Sunday,service,5PM_8PM,Tier3,03-12-1960,Diploma,male,married,self employeed -nonprofessional,18,8,1,15,0,7,4,0,0,facebook
2354407,Sunday,service,8PM-12PM,Tier3,07-05-1985,Diploma,male,unmarried,self employeed -nonprofessional,18,7,0,12,4,11,1,0,1,sms
2322962,Friday,promotional,2PM_5PM,Tier1,28-04-1991,Diploma,male,married,self employeed -nonprofessional,18,8,1,14,4,10,0,0,0,email
1721694,Tuesday,promotional,8AM_11AM,Tier2,24-12-1972,Graduate,male,m,self employeed -nonprofessional,20,2,2,12,0,10,3,0,1,sms
2986753,Thursday,service,8PM-12PM,Tier1,02-07-1974,Diploma,male,married,self employeed -nonprofessional,17,7,1,18,3,14,5,0,1,facebook
3342931,Friday,promotional,5PM_8PM,Tier1,07-11-1975,Graduate,male,u,self employeed -professional,13,6,1,12,5,11,1,0,0,sms
1776580,Wednesday,service,8AM_11AM,Tier1,04-04-1970,Others,male,married,self employeed -professional,10,7,0,12,2,9,2,0,1,call
1511483,Monday,service,8PM-12PM,Tier3,21-05-1982,,male,u,salaried,18,7,0,19,5,7,3,0,1,email
1515829,Thursday,service,8AM_11AM,Tier2,25-03-1978,PHD,male,married,self employeed -professional,20,4,0,17,2,12,1,0,0,sms
2000753,Monday,promotional,2PM_5PM,Tier1,28-10-1975,Post Graduate,male,married,self employeed -professional,18,5,2,15,0,14,2,0,1,call
2578440,Monday,promotional,8PM-12PM,Tier1,16-09-1988,Diploma,male,unmarried,salaried,20,6,0,15,5,12,3,0,0,facebook
3895114,Saturday,promotional,11AM_2PM,Tier2,24-11-1978,PHD,male,married,self employeed -professional,18,2,2,19,1,15,0,0,1,email
2953533,Sunday,service,8PM-12PM,Tier1,19-04-1992,,male,u,self employeed -professional,12,9,1,11,3,9,1,0,1,email
3680736,Tuesday,service,8AM_11AM,Tier3,14-12-1964,Graduate,male,m,self employeed -nonprofessional,19,6,1,16,3,14,4,0,0,call
1205518,Friday,service,5PM_8PM,Tier1,30-11-1961,Diploma,male,married,self employeed -nonprofessional,11,4,2,17,2,13,3,0,1,facebook
3533681,Wednesday,service,8AM_11AM,Tier1,04-07-1976,Others,male,unmarried,salaried,10,3,2,11,0,7,4,0,0,sms
2730658,Friday,service,5PM_8PM,Tier1,09-09-1962,Graduate,male,u,self employeed -professional,13,5,2,19,4,15,1,0,0,call
3274330,Tuesday,service,8PM-12PM,Tier3,27-09-1960,PHD,male,u,self employeed -professional,12,8,0,11,3,6,5,0,0,email
2792436,Thursday,promotional,5PM_8PM,Tier1,10-08-1979,,male,married,self employeed -professional,14,10,1,12,2,10,2,0,0,facebook
2436404,Monday,service,11AM_2PM,Tier2,08-01-1960,PHD,male,m,self employeed -professional,15,9,1,19,5,7,4,0,1,call
3819618,Thursday,promotional,5PM_8PM,Tier3,02-09-1984,Others,male,married,self employeed -professional,14,2,1,16,3,14,1,0,1,facebook
3809301,Sunday,promotional,8AM_11AM,Tier2,03-03-1963,,male,m,self employeed -nonprofessional,16,4,2,12,2,10,3,0,1,sms
3091872,Thursday,promotional,5PM_8PM,Tier3,06-12-1982,Post Graduate,male,unmarried,salaried,10,4,2,19,5,15,0,0,0,facebook
4079241,Saturday,service,8PM-12PM,Tier1,17-04-1962,Post Graduate,male,unmarried,self employeed -professional,19,8,1,20,5,12,0,0,1,call
4163553,Saturday,service,8AM_11AM,Tier2,19-01-1974,,male,married,self employeed -nonprofessional,20,8,2,17,1,12,4,0,1,sms
3400028,Wednesday,service,5PM_8PM,Tier2,09-09-1988,Diploma,male,u,self employeed -nonprofessional,14,6,2,10,4,7,3,0,0,facebook
876567,Friday,service,2PM_5PM,Tier2,15-02-1991,Diploma,male,m,self employeed -nonprofessional,12,3,1,19,3,7,4,0,0,sms
4913265,Wednesday,service,2PM_5PM,Tier1,30-07-1963,Others,male,married,self employeed -nonprofessional,12,2,1,10,1,5,4,0,0,email
2520139,Sunday,promotional,11AM_2PM,Tier2,26-08-1963,PHD,male,unmarried,self employeed -nonprofessional,13,6,2,13,5,6,2,0,0,facebook
2782390,Wednesday,promotional,2PM_5PM,Tier3,30-10-1962,Post Graduate,male,m,self employeed -nonprofessional,17,8,0,18,0,13,5,0,1,email
1446924,Thursday,promotional,5PM_8PM,Tier3,29-10-1966,Post Graduate,male,m,salaried,11,9,2,20,3,12,3,0,0,call
807739,Sunday,service,8AM_11AM,Tier3,24-09-1960,Diploma,male,unmarried,salaried,10,4,0,17,5,7,3,0,0,call
4990100,Sunday,promotional,2PM_5PM,Tier3,03-08-1987,Others,male,u,self employeed -nonprofessional,10,7,2,20,0,13,3,0,1,sms
2045546,Saturday,promotional,11AM_2PM,Tier2,13-02-1960,,male,m,salaried,15,7,2,12,5,11,4,0,1,facebook
3491985,Wednesday,service,5PM_8PM,Tier3,04-03-1980,,male,unmarried,salaried,13,3,0,14,1,7,3,0,1,call
3066719,Monday,promotional,8AM_11AM,Tier2,05-05-1988,,male,unmarried,self employeed -professional,14,5,1,19,2,12,5,0,1,email
1234029,Monday,promotional,5PM_8PM,Tier1,25-12-1989,Graduate,male,m,salaried,11,3,1,15,1,7,3,0,0,facebook
4559934,Wednesday,promotional,8AM_11AM,Tier2,24-09-1990,Post Graduate,male,unmarried,salaried,13,2,2,12,1,12,0,0,0,sms
4105606,Friday,promotional,8PM-12PM,Tier3,02-06-1986,PHD,male,u,self employeed -professional,13,10,2,17,0,14,1,0,1,call
1433627,Saturday,service,11AM_2PM,Tier2,27-12-1980,PHD,male,married,self employeed -nonprofessional,17,9,1,13,5,13,3,0,0,sms
1887781,Friday,service,2PM_5PM,Tier3,21-10-1984,PHD,male,u,self employeed -nonprofessional,14,3,2,10,1,12,4,0,1,call
3573791,Sunday,promotional,11AM_2PM,Tier1,21-03-1975,PHD,male,u,self employeed -nonprofessional,10,8,0,18,2,6,1,0,0,call
3798209,Friday,promotional,5PM_8PM,Tier2,01-08-1989,Graduate,male,u,self employeed -nonprofessional,15,10,1,14,4,15,2,0,1,facebook
849703,Tuesday,service,8AM_11AM,Tier3,20-11-1987,,male,u,salaried,17,10,0,19,0,13,4,0,1,sms
1460211,Sunday,promotional,11AM_2PM,Tier2,30-06-1969,Diploma,male,u,self employeed -nonprofessional,16,7,2,18,5,11,3,0,1,call
4971693,Thursday,promotional,5PM_8PM,Tier1,07-09-1971,Graduate,male,u,self employeed -nonprofessional,18,7,1,20,0,7,3,0,0,sms
760628,Tuesday,promotional,8AM_11AM,Tier1,08-11-1988,Diploma,male,married,self employeed -professional,10,4,0,20,3,6,2,0,1,call
769150,Saturday,promotional,8AM_11AM,Tier3,11-08-1985,Diploma,male,married,self employeed -nonprofessional,16,9,2,18,2,12,3,0,1,call
4114850,Thursday,service,2PM_5PM,Tier1,27-08-1973,PHD,male,unmarried,salaried,15,3,1,14,3,9,3,0,0,sms
3925107,Wednesday,service,5PM_8PM,Tier3,10-07-1962,PHD,male,m,self employeed -nonprofessional,18,6,2,19,3,7,3,0,1,email
3080170,Monday,promotional,8PM-12PM,Tier2,18-08-1982,,male,u,salaried,16,2,0,20,1,8,5,0,0,sms
823846,Monday,promotional,11AM_2PM,Tier3,09-11-1977,,male,unmarried,self employeed -nonprofessional,17,8,1,19,5,13,5,0,0,call
4562395,Tuesday,promotional,8PM-12PM,Tier3,10-07-1992,Post Graduate,male,unmarried,self employeed -professional,13,9,2,15,3,14,1,0,1,email
3738780,Saturday,promotional,11AM_2PM,Tier1,15-04-1989,Diploma,male,married,self employeed -professional,15,10,1,11,1,9,3,0,1,email
3962868,Sunday,service,8AM_11AM,Tier2,24-09-1969,Post Graduate,male,m,salaried,16,8,2,10,0,7,4,0,0,facebook
2733488,Tuesday,promotional,11AM_2PM,Tier1,08-11-1972,,male,married,salaried,19,6,1,16,1,7,2,0,1,facebook
2362934,Saturday,promotional,8PM-12PM,Tier2,09-02-1962,PHD,male,m,salaried,20,10,1,16,5,14,1,0,1,sms
4544696,Thursday,service,8PM-12PM,Tier1,15-12-1965,PHD,male,unmarried,self employeed -nonprofessional,10,5,0,14,1,5,5,0,0,email
4387275,Tuesday,promotional,5PM_8PM,Tier3,10-07-1976,Diploma,male,unmarried,self employeed -professional,20,9,1,12,4,6,5,0,0,facebook
3545805,Tuesday,promotional,5PM_8PM,Tier1,09-02-1978,PHD,male,m,salaried,10,7,1,13,5,13,3,0,1,email
3150688,Monday,promotional,5PM_8PM,Tier2,18-07-1966,Diploma,male,u,self employeed -nonprofessional,17,4,0,20,3,11,5,0,1,call
4041504,Sunday,service,2PM_5PM,Tier1,19-07-1982,Graduate,male,married,salaried,15,2,2,11,2,5,3,0,1,facebook
1365814,Wednesday,service,5PM_8PM,Tier1,03-01-1979,Post Graduate,male,married,self employeed -professional,16,6,1,14,0,11,1,0,0,email
1046157,Thursday,service,5PM_8PM,Tier2,13-09-1988,,male,married,self employeed -nonprofessional,10,5,0,14,2,12,0,0,0,email
3545648,Wednesday,service,5PM_8PM,Tier3,07-05-1965,Graduate,male,u,salaried,16,9,1,15,4,6,2,0,1,email
4763680,Tuesday,promotional,5PM_8PM,Tier1,04-08-1975,Graduate,male,married,self employeed -professional,16,5,0,14,3,6,2,0,1,email
3797566,Saturday,promotional,8PM-12PM,Tier1,06-06-1981,PHD,male,married,self employeed -nonprofessional,15,5,2,15,4,15,0,0,1,email
1982178,Sunday,service,8PM-12PM,Tier1,11-12-1976,Post Graduate,male,m,salaried,12,4,0,16,0,13,2,0,1,email
1372552,Thursday,service,2PM_5PM,Tier1,11-01-1965,PHD,male,u,self employeed -professional,19,6,1,13,0,10,4,0,0,facebook
4700757,Friday,service,11AM_2PM,Tier3,11-10-1970,PHD,male,unmarried,self employeed -nonprofessional,15,7,0,14,0,10,1,0,1,sms
864821,Friday,service,11AM_2PM,Tier2,22-09-1962,,male,unmarried,salaried,15,3,0,17,5,12,4,0,1,facebook
3789716,Monday,promotional,8AM_11AM,Tier3,26-11-1975,Diploma,male,u,self employeed -nonprofessional,10,5,1,18,2,8,1,0,0,call
1084642,Tuesday,service,8PM-12PM,Tier3,10-02-1961,Post Graduate,male,unmarried,self employeed -professional,19,4,0,17,2,12,4,0,0,call
1420272,Thursday,service,2PM_5PM,Tier1,01-02-1972,PHD,male,u,self employeed -professional,17,10,2,14,1,7,1,0,0,call
3563401,Monday,promotional,2PM_5PM,Tier3,23-04-1982,Diploma,male,married,self employeed -professional,15,8,2,15,3,5,1,0,1,email
3103810,Friday,service,5PM_8PM,Tier2,28-05-1970,Others,male,unmarried,self employeed -nonprofessional,20,9,0,13,0,8,5,0,0,email
4621318,Thursday,service,11AM_2PM,Tier3,12-10-1977,PHD,male,unmarried,salaried,11,10,2,19,1,12,3,0,0,sms
3835293,Wednesday,promotional,11AM_2PM,Tier2,19-08-1966,PHD,male,married,self employeed -nonprofessional,19,6,0,16,5,13,3,0,1,email
2620411,Tuesday,promotional,2PM_5PM,Tier2,30-12-1972,Graduate,male,m,self employeed -professional,13,3,1,19,0,13,5,0,1,call
3872391,Monday,service,11AM_2PM,Tier3,25-05-1966,Others,male,unmarried,self employeed -nonprofessional,20,6,2,15,5,13,5,0,0,sms
851093,Saturday,promotional,8PM-12PM,Tier1,19-11-1962,Diploma,male,m,self employeed -nonprofessional,17,10,2,15,1,5,4,0,0,facebook
3535841,Sunday,promotional,2PM_5PM,Tier1,03-09-1970,Graduate,male,u,salaried,10,5,1,15,1,12,1,0,1,email
3772948,Saturday,promotional,2PM_5PM,Tier3,06-08-1980,,male,m,self employeed -nonprofessional,13,8,0,11,3,7,4,0,0,facebook
1004337,Wednesday,promotional,5PM_8PM,Tier2,12-11-1986,PHD,male,married,salaried,10,6,0,18,4,15,2,0,0,sms
1090730,Wednesday,service,5PM_8PM,Tier2,04-11-1965,Others,male,married,self employeed -nonprofessional,12,8,0,14,3,5,1,0,1,call
3984549,Tuesday,service,8PM-12PM,Tier2,18-05-1975,Graduate,male,married,salaried,12,7,0,19,4,15,1,0,1,email
742642,Wednesday,service,5PM_8PM,Tier2,02-12-1961,Others,male,u,salaried,13,6,1,11,3,5,1,0,1,sms
3745270,Monday,service,2PM_5PM,Tier1,12-11-1980,Others,male,married,self employeed -nonprofessional,13,4,0,20,2,6,4,0,1,email
4365961,Wednesday,service,5PM_8PM,Tier3,05-12-1979,,male,unmarried,self employeed -professional,16,2,2,17,3,12,1,0,0,sms
2331122,Sunday,service,2PM_5PM,Tier2,29-08-1992,,male,married,self employeed -nonprofessional,18,6,2,12,1,13,0,0,0,sms
2541317,Thursday,service,2PM_5PM,Tier1,06-08-1967,Post Graduate,male,m,salaried,18,2,1,20,5,11,1,0,1,call
3166330,Saturday,promotional,11AM_2PM,Tier2,19-12-1966,Post Graduate,male,m,self employeed -professional,14,7,1,14,2,14,4,0,1,sms
2576367,Sunday,service,8PM-12PM,Tier2,11-10-1985,Graduate,male,unmarried,self employeed -professional,20,2,2,18,3,12,3,0,0,email
2402260,Friday,promotional,8AM_11AM,Tier2,23-09-1974,,male,unmarried,self employeed -professional,10,2,0,17,1,10,0,0,0,sms
4887347,Friday,service,5PM_8PM,Tier2,24-11-1974,PHD,male,unmarried,self employeed -nonprofessional,19,6,1,11,3,14,2,0,1,facebook
2201041,Saturday,service,5PM_8PM,Tier2,15-04-1987,Post Graduate,male,married,salaried,19,5,1,12,2,6,4,0,1,facebook
4234160,Friday,promotional,8AM_11AM,Tier2,31-07-1967,Graduate,male,u,self employeed -professional,16,2,2,16,0,6,0,0,1,call
1070543,Friday,promotional,8AM_11AM,Tier2,01-03-1964,PHD,male,m,self employeed -nonprofessional,19,7,1,10,5,9,4,0,0,sms
1806659,Tuesday,service,11AM_2PM,Tier1,19-04-1992,Diploma,male,u,self employeed -nonprofessional,17,8,1,10,2,6,1,0,1,sms
4417429,Tuesday,promotional,5PM_8PM,Tier2,21-06-1973,Diploma,male,m,self employeed -nonprofessional,20,2,2,10,0,9,3,0,0,sms
884427,Sunday,promotional,8AM_11AM,Tier2,21-03-1983,Diploma,male,m,salaried,20,6,1,14,1,11,4,0,1,email
2580150,Sunday,promotional,8AM_11AM,Tier3,11-02-1978,Diploma,male,m,salaried,20,8,2,20,5,14,3,0,0,sms
3903512,Tuesday,service,8AM_11AM,Tier2,27-07-1981,Diploma,male,married,self employeed -nonprofessional,14,5,0,16,2,14,3,0,1,sms
4858216,Wednesday,service,5PM_8PM,Tier3,29-05-1992,Diploma,male,m,self employeed -nonprofessional,11,8,1,14,5,7,4,0,0,email
3130367,Wednesday,service,2PM_5PM,Tier1,08-09-1963,Others,male,u,self employeed -nonprofessional,16,9,2,12,2,7,2,0,1,email
2992389,Tuesday,service,2PM_5PM,Tier3,08-08-1973,Diploma,male,married,self employeed -nonprofessional,16,5,0,13,3,13,5,0,1,email
1820617,Saturday,service,8PM-12PM,Tier3,08-09-1987,,male,m,salaried,10,6,1,11,2,10,0,0,0,email
4784285,Wednesday,promotional,2PM_5PM,Tier2,07-08-1976,Others,male,m,salaried,20,3,2,19,0,7,0,0,0,call
3422306,Thursday,service,11AM_2PM,Tier1,26-04-1976,,male,married,salaried,16,6,2,10,2,5,1,0,0,call
3111074,Monday,service,2PM_5PM,Tier3,26-08-1974,Graduate,male,u,self employeed -professional,16,5,2,20,4,7,0,0,1,call
950929,Sunday,service,5PM_8PM,Tier3,31-01-1978,Post Graduate,male,married,self employeed -professional,13,5,2,16,3,7,1,0,1,email
3573528,Sunday,service,5PM_8PM,Tier3,04-05-1969,Diploma,male,u,salaried,14,8,2,10,0,14,5,0,0,facebook
1096590,Tuesday,service,8AM_11AM,Tier3,22-10-1979,PHD,male,m,self employeed -nonprofessional,15,9,2,15,4,8,1,0,0,email
3365092,Monday,service,8PM-12PM,Tier3,26-03-1976,PHD,male,unmarried,salaried,14,10,0,16,2,11,2,0,1,email
2256952,Saturday,promotional,2PM_5PM,Tier1,18-09-1978,Diploma,male,m,self employeed -nonprofessional,14,9,2,14,0,10,2,0,1,sms
1724067,Monday,promotional,5PM_8PM,Tier1,29-08-1968,Others,male,m,self employeed -nonprofessional,17,7,0,14,5,11,0,0,1,facebook
2085802,Friday,service,2PM_5PM,Tier2,04-01-1986,Graduate,male,unmarried,self employeed -nonprofessional,18,9,2,16,5,5,1,0,0,facebook
2355328,Thursday,service,8AM_11AM,Tier3,20-04-1977,Others,male,m,self employeed -nonprofessional,16,6,0,11,1,15,0,0,1,facebook
1809102,Sunday,promotional,11AM_2PM,Tier3,02-04-1977,Graduate,male,married,self employeed -nonprofessional,15,5,0,11,3,11,4,0,1,call
2381026,Monday,promotional,5PM_8PM,Tier3,26-02-1975,Post Graduate,male,u,self employeed -professional,10,8,1,11,5,10,0,0,1,email
2221670,Friday,service,11AM_2PM,Tier1,28-06-1964,,male,unmarried,self employeed -professional,12,7,2,17,3,7,5,0,1,facebook
2961917,Sunday,service,2PM_5PM,Tier2,03-12-1984,Graduate,male,u,self employeed -nonprofessional,17,7,0,16,2,12,3,0,1,sms
4217905,Sunday,promotional,11AM_2PM,Tier2,22-09-1979,Post Graduate,male,married,self employeed -professional,18,7,2,19,5,5,2,0,1,call
3260241,Saturday,service,5PM_8PM,Tier1,01-01-1976,Graduate,male,u,self employeed -nonprofessional,16,7,0,13,0,11,2,0,1,call
3918634,Thursday,service,11AM_2PM,Tier3,02-08-1969,Graduate,male,married,self employeed -nonprofessional,19,6,1,12,1,11,2,0,0,call
3631691,Tuesday,service,8AM_11AM,Tier2,11-05-1979,Diploma,male,m,self employeed -nonprofessional,20,7,2,10,5,7,2,0,1,facebook
2605543,Tuesday,service,2PM_5PM,Tier2,12-10-1965,Graduate,male,u,self employeed -professional,17,2,1,12,0,14,3,0,1,call
2110621,Tuesday,promotional,5PM_8PM,Tier2,03-05-1986,Graduate,male,u,self employeed -professional,20,3,0,18,4,14,5,0,1,facebook
3157985,Monday,promotional,2PM_5PM,Tier1,12-06-1991,,male,married,self employeed -professional,13,2,2,16,0,5,0,0,1,email
4629790,Friday,promotional,8AM_11AM,Tier2,27-01-1975,Others,male,u,self employeed -nonprofessional,16,9,2,13,1,6,2,0,1,facebook
2180652,Friday,service,5PM_8PM,Tier2,26-08-1970,Graduate,male,u,salaried,10,4,2,11,3,14,1,0,1,sms
4032358,Tuesday,promotional,8PM-12PM,Tier3,02-10-1971,,male,m,salaried,20,3,2,17,4,14,5,0,1,sms
4203955,Sunday,promotional,11AM_2PM,Tier3,17-07-1971,Others,male,unmarried,self employeed -professional,20,4,1,16,0,11,4,0,1,email
1149224,Sunday,service,8AM_11AM,Tier1,10-06-1983,Post Graduate,male,m,self employeed -nonprofessional,11,9,0,18,1,14,1,0,0,sms
4072317,Thursday,promotional,8AM_11AM,Tier3,08-12-1984,,male,u,self employeed -nonprofessional,14,6,0,16,1,9,0,0,0,call
4713194,Saturday,promotional,8AM_11AM,Tier3,18-08-1972,Post Graduate,male,unmarried,self employeed -professional,13,6,1,15,5,15,4,0,1,email
4566614,Sunday,promotional,8AM_11AM,Tier1,02-03-1974,,male,m,self employeed -nonprofessional,14,7,0,14,0,11,4,0,1,facebook
3704335,Monday,service,2PM_5PM,Tier2,05-05-1967,PHD,male,m,self employeed -professional,15,6,1,11,2,14,1,0,1,facebook
1695686,Friday,promotional,8PM-12PM,Tier1,21-07-1960,Post Graduate,male,u,self employeed -nonprofessional,10,9,1,10,1,12,0,0,1,email
3309265,Sunday,service,2PM_5PM,Tier1,05-06-1975,Graduate,male,m,self employeed -professional,14,9,2,14,1,12,1,0,1,facebook
3108687,Friday,service,8PM-12PM,Tier1,08-05-1970,Diploma,male,u,salaried,20,7,2,12,4,8,5,0,0,facebook
2547840,Friday,promotional,11AM_2PM,Tier2,20-05-1977,PHD,male,unmarried,salaried,16,2,1,17,1,9,5,0,0,email
1508532,Thursday,promotional,5PM_8PM,Tier2,07-06-1967,Post Graduate,male,unmarried,self employeed -nonprofessional,12,10,2,19,2,11,4,0,1,sms
3133462,Tuesday,promotional,8PM-12PM,Tier1,28-11-1960,Graduate,male,m,self employeed -professional,12,5,1,11,4,7,0,0,1,call
4432718,Wednesday,service,2PM_5PM,Tier3,22-02-1964,PHD,male,u,self employeed -professional,18,8,1,18,0,8,5,0,1,sms
4759067,Sunday,promotional,5PM_8PM,Tier3,23-06-1974,Graduate,male,married,self employeed -nonprofessional,10,9,2,12,4,10,1,0,0,email
4678348,Monday,promotional,5PM_8PM,Tier2,18-10-1990,Graduate,male,unmarried,salaried,10,2,1,11,4,15,3,0,1,email
1895032,Saturday,service,8PM-12PM,Tier1,13-01-1963,Graduate,male,m,salaried,12,4,1,18,3,6,1,0,1,call
1946347,Tuesday,service,5PM_8PM,Tier1,14-12-1986,Post Graduate,male,married,self employeed -professional,10,4,2,10,2,11,5,0,0,call
3970562,Friday,promotional,8AM_11AM,Tier2,14-08-1985,PHD,male,u,self employeed -professional,11,7,1,19,3,12,0,0,1,sms
3126071,Tuesday,promotional,11AM_2PM,Tier3,11-10-1972,PHD,male,unmarried,self employeed -nonprofessional,19,9,0,11,5,10,2,0,0,call
1511674,Friday,promotional,11AM_2PM,Tier2,05-08-1981,Diploma,male,married,salaried,19,5,0,17,0,9,5,0,0,facebook
2870116,Friday,promotional,2PM_5PM,Tier2,07-09-1983,Graduate,male,u,salaried,14,4,0,15,1,5,1,0,1,sms
1980206,Friday,promotional,8PM-12PM,Tier3,16-07-1973,PHD,male,u,self employeed -nonprofessional,16,6,0,16,4,9,2,0,1,email
3822812,Saturday,promotional,2PM_5PM,Tier1,08-05-1967,Diploma,male,m,self employeed -nonprofessional,15,3,2,12,0,12,0,0,1,call
1865168,Sunday,promotional,8PM-12PM,Tier1,22-11-1966,Others,male,u,salaried,15,6,2,10,1,12,5,0,1,facebook
894969,Tuesday,promotional,8AM_11AM,Tier2,02-01-1968,Others,male,u,salaried,14,9,1,12,4,5,3,0,1,facebook
1808557,Sunday,service,5PM_8PM,Tier2,26-05-1987,Diploma,male,married,salaried,10,6,2,14,4,15,1,0,1,facebook
4953548,Sunday,service,8AM_11AM,Tier1,08-02-1982,Others,male,married,self employeed -professional,13,3,1,14,4,6,0,0,1,call
4534541,Monday,promotional,8PM-12PM,Tier2,03-03-1980,,male,u,salaried,19,6,2,14,2,12,0,0,0,facebook
3487038,Monday,promotional,8AM_11AM,Tier3,16-02-1984,Diploma,male,married,self employeed -nonprofessional,18,8,1,16,5,6,5,0,0,email
2780749,Wednesday,promotional,8AM_11AM,Tier2,22-08-1975,,male,married,self employeed -professional,17,4,1,17,2,8,4,0,1,facebook
827318,Tuesday,promotional,2PM_5PM,Tier3,29-10-1985,Post Graduate,male,u,self employeed -professional,20,10,1,13,5,11,5,0,0,email
4950121,Saturday,promotional,5PM_8PM,Tier2,18-06-1980,Diploma,male,unmarried,self employeed -professional,10,10,1,15,3,7,1,0,0,call
2070775,Monday,promotional,11AM_2PM,Tier2,09-06-1970,,male,married,self employeed -nonprofessional,17,5,0,14,5,13,0,0,0,facebook
2276738,Monday,service,8PM-12PM,Tier3,03-06-1977,Graduate,male,unmarried,self employeed -nonprofessional,11,9,1,20,2,11,0,0,0,facebook
1038625,Wednesday,promotional,11AM_2PM,Tier3,16-02-1992,,male,u,salaried,15,7,1,10,3,11,4,0,0,facebook
2823473,Monday,service,8AM_11AM,Tier1,08-01-1973,Post Graduate,male,unmarried,self employeed -nonprofessional,19,3,2,13,2,7,4,0,0,facebook
